ID_Cliente;Nombre_cliente;CEF;CLUB 200;CLUB CAMPESTRE;CSDE;CUR;F;FUERA DE SEDE;SEDE 95;VIRTUAL;ASAMBLEAS;CAPACITACIONES;CONGRESOS;CONVENCIONES;CULTURALES;FERIAS;FIESTAS Y CELEBRACIONES;LANZAMIENTOS;OTRO;RECREATIVOS;REUNIONES;SEMINARIOS;SOCIALES;Total Eventos
9531191;Tipo_P_64534;0;0;0;606294;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;606294;0;606294
9531797;Tipo_P_64564;0;0;0;0;0;0;542308;0;0;0;0;0;0;0;0;0;0;0;0;542308;0;0;542308
9531827;Tipo_P_670;0;0;0;14088565;0;0;318780;0;0;0;0;0;0;0;0;14088565;0;0;0;318780;0;0;14407345
9532687;Tipo_P_367;0;0;0;0;0;0;3763689;0;0;0;0;0;0;0;0;0;0;0;2560956;1202733;0;0;3763689
9533081;Tipo_P_775;0;0;0;514561;0;0;0;540000;0;0;0;0;0;0;0;0;0;0;0;1054561;0;0;1054561
9533109;Tipo_P_1368;0;0;0;0;0;0;35935203;960000;0;0;0;0;0;0;0;0;0;0;4176920;32718283;0;0;36895203
9534063;Tipo_PN_34349;0;535040;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;535040;535040
9534407;Tipo_P_38;0;13579065;9611041;24091770;0;0;65608483;0;0;0;6106303;0;0;0;0;48669276;14043599;0;22679156;21392025;0;0;112890359
9535403;Tipo_P_2054;0;0;0;1099386;0;457460;0;0;0;0;0;0;0;0;0;1556846;0;0;0;0;0;0;1556846
9535539;Tipo_P_717;0;0;0;962241;0;0;9622410;0;0;0;0;0;0;0;0;0;0;0;962241;9622410;0;0;10584651
9536102;Tipo_P_1518;0;0;0;0;0;0;300000;0;0;0;0;0;0;0;0;0;0;0;300000;0;0;0;300000
9536279;Tipo_P_64713;0;0;0;6335715;0;0;0;0;0;0;0;0;0;0;0;6335715;0;0;0;0;0;0;6335715
9536541;Tipo_P_1777;0;0;0;709244;0;0;0;0;0;0;0;0;0;0;0;0;0;0;709244;0;0;0;709244
9536932;Tipo_P_360;0;0;736000;0;0;0;9414246;0;0;0;0;0;0;0;0;0;0;0;6992531;3157715;0;0;10150246
9537556;Tipo_P_1844;0;0;0;0;0;0;0;1920000;0;0;0;0;0;0;0;0;0;0;0;1920000;0;0;1920000
9538091;Tipo_P_1528;0;0;0;1312080;0;0;2895816;0;0;0;0;0;0;0;0;0;0;0;0;4207896;0;0;4207896
9539083;Tipo_PN_34486;0;0;0;973385;0;0;193596;0;0;0;0;0;0;0;0;0;0;0;0;678051;0;488930;1166981
9540116;Tipo_P_2141;0;0;0;441092;0;0;0;0;0;0;441092;0;0;0;0;0;0;0;0;0;0;0;441092
9543978;Tipo_P_894;0;0;0;0;0;0;1040280;0;0;0;0;0;0;0;0;0;0;0;0;1040280;0;0;1040280
9544828;Tipo_P_64591;0;0;0;804874;0;0;0;0;0;0;804874;0;0;0;0;0;0;0;0;0;0;0;804874
9547189;Tipo_P_806;0;0;0;660832;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;660832;0;0;660832
9547375;Tipo_P_765;0;0;5900009;535714;0;0;1147520;308070,36;0;0;663361;0;0;0;0;5900009;0;0;1147520;180423,36;0;0;7891313,36
9547788;Tipo_PN_105;0;645042,7;0;0;0;0;0;0;0;0;0;0;0;0;0;629402,7;0;0;0;15640;0;0;645042,7
9548077;Tipo_P_64701;0;0;0;0;0;0;550000;0;0;0;0;0;0;0;0;0;0;0;0;550000;0;0;550000
9548558;Tipo_P_684;0;0;0;4530233;0;0;19528185;0;0;0;0;0;0;0;0;4530233;0;0;0;19528185;0;0;24058418
9548894;Tipo_P_1078;0;0;0;241696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;241696;0;0;241696
9551467;Tipo_P_714;0;0;0;0;0;0;22987222;0;0;0;0;0;0;0;0;5157788;0;0;330000;17499434;0;0;22987222
9551761;Tipo_P_205;0;0;0;0;0;0;3888372;0;0;0;0;0;0;0;0;0;0;0;2788372;1100000;0;0;3888372
9552232;Tipo_P_53;0;0;0;0;0;0;62412419;607880;0;0;0;0;0;7172550;0;18654730;0;0;21870691;15322328;0;0;63020299
9553251;Tipo_PN_34372;0;0;0;0;0;0;170000;0;0;0;0;0;0;170000;0;0;0;0;0;0;0;0;170000
9553922;Tipo_P_31;0;0;11338586;0;0;0;183272267;0;0;0;0;0;0;0;0;61564374;0;0;40224109;92822370;0;0;194610853
9557577;Tipo_P_1610;0;0;0;2110300,74;0;0;0;0;0;0;0;0;1671103;0;0;0;0;0;0;439197,74;0;0;2110300,74
9557996;Tipo_P_1772;0;0;0;0;0;0;2656150;0;0;0;0;0;0;0;0;0;0;0;684950;1971200;0;0;2656150
9558068;Tipo_P_64624;0;8527057;0;0;0;0;0;0;0;0;0;0;0;0;0;8527057;0;0;0;0;0;0;8527057
9558427;Tipo_P_64492;0;0;0;0;0;0;0;1101041,6;0;0;0;0;0;0;0;0;0;0;0;1101041,6;0;0;1101041,6
9558946;Tipo_P_371;111262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;111262;0;0;0;111262
9559584;Tipo_P_119;0;29210303;9457634;93078775,4;0;0;389498459;15375999;0;0;5080015;0;0;0;0;231936655,4;0;0;99959884;199644616;0;0;536621170,4
9559791;Tipo_P_1372;0;0;0;-801416;0;0;1841508;0;0;0;-801416;0;0;0;0;0;0;0;716142;1125366;0;0;1040092
9562208;Tipo_P_64962;0;0;0;0;0;0;11635649;0;0;0;0;0;0;0;0;0;0;0;0;11635649;0;0;11635649
9562681;Tipo_P_818;0;0;0;0;0;0;0;4241231;0;0;0;0;0;0;0;4241231;0;0;0;0;0;0;4241231
9563568;Tipo_PN_120;0;0;0;280924;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;280924;0;0;280924
9564502;Tipo_P_789;0;0;0;1690714;0;0;0;0;0;0;0;0;0;0;0;1690714;0;0;0;0;0;0;1690714
9566899;Tipo_PN_34309;0;0;0;3894503,4;0;0;0;960000;0;0;0;0;0;0;0;4854503,4;0;0;0;0;0;0;4854503,4
9567779;Tipo_P_2307;0;0;0;280924;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;280924;280924
9568913;Tipo_P_1455;0;0;1285447,02;1344000;0;0;0;0;0;0;0;0;0;0;0;1285447,02;0;0;0;1344000;0;0;2629447,02
9570522;Tipo_P_705;0;0;0;0;0;0;9817500;1235546;0;0;0;0;0;0;0;5197500;0;0;2407240;3448306;0;0;11053046
9570642;Tipo_P_1571;0;0;0;2131273;0;0;0;0;0;0;0;0;0;0;0;1676873;0;0;0;454400;0;0;2131273
9571184;Tipo_P_14;0;0;0;17770530;0;0;0;0;0;0;290841;0;0;0;0;11097059;0;0;0;6382630;0;0;17770530
9571479;Tipo_P_296;0;395534;0;535714;0;0;252416445;0;0;0;0;0;0;0;0;128022421;0;0;124394024;931248;0;0;253347693
9572040;Tipo_N_56;0;0;0;2398362;0;0;45107406;0;1536040;0;0;0;0;0;0;9570544;0;0;19320992;20150272;0;0;49041808
9572265;Tipo_P_2908;0;0;0;1769875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1769875;0;0;0;1769875
9572306;Tipo_P_1452;0;0;0;0;0;0;0;5523520;0;0;0;0;0;0;0;0;0;0;0;3603520;1920000;0;5523520
9573675;Tipo_P_1391;0;0;0;0;0;0;4817057;0;0;0;0;0;3071174;0;0;0;0;0;1847;1744036;0;0;4817057
9574163;Tipo_PN_34496;0;0;0;2900784;0;0;0;0;0;0;0;0;0;0;0;2900784;0;0;0;0;0;0;2900784
9574784;Tipo_P_207;0;1163957;0;0;0;0;0;0;0;0;0;0;0;0;0;1163957;0;0;0;0;0;0;1163957
9575963;Tipo_P_2809;0;0;0;0;0;0;4190998;0;0;0;0;0;0;0;0;4190998;0;0;0;0;0;0;4190998
9577733;Tipo_P_2758;0;0;0;7811215;0;0;0;0;0;0;0;0;0;0;0;7811215;0;0;0;0;0;0;7811215
9578270;Tipo_PN_34070;0;0;995732;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;995732;995732
9578632;Tipo_P_2064;0;0;0;0;0;0;0;540000;0;0;540000;0;0;0;0;0;0;0;0;0;0;0;540000
9580550;Tipo_P_1047;0;0;0;2297262,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2297262,8;0;0;2297262,8
9580790;Tipo_P_1110;0;0;0;382200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;382200;0;0;382200
9581475;Tipo_P_923;0;0;0;2833361;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2833361;0;0;2833361
9582236;Tipo_P_305;0;0;33177718;11456022;0;0;78568268;0;86594;0;0;0;0;0;0;44002250;0;0;12666119;66620233;0;0;123288602
9582778;Tipo_P_1869;0;0;2818420;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2818420;0;0;0;2818420
9583069;Tipo_P_2272;0;0;0;0;0;0;14448;0;0;0;0;0;0;0;0;0;0;0;0;14448;0;0;14448
9583110;Tipo_P_1769;0;0;0;280924;0;0;0;0;0;0;280924;0;0;0;0;0;0;0;0;0;0;0;280924
9585064;Tipo_PN_34046;0;0;3524817;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3524817;3524817
9585208;Tipo_P_2329;0;0;0;0;0;0;423500;0;0;0;0;0;0;0;0;0;0;0;0;423500;0;0;423500
9585789;Tipo_PN_34305;0;3078856;0;0;0;0;0;0;0;0;0;0;0;0;0;3078856;0;0;0;0;0;0;3078856
9586092;Tipo_PN_34213;0;712717;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;712717;0;0;712717
9588757;Tipo_P_1404;0;0;0;14361430;0;0;0;0;0;0;0;0;0;0;0;11332438;0;0;0;3028992;0;0;14361430
9588884;Tipo_P_1180;0;0;0;0;0;0;368844;0;0;0;0;0;0;0;0;0;0;0;368844;0;0;0;368844
9589553;Tipo_P_22;0;1694832;0;5854509;0;0;146558922;0;0;0;291200;0;0;0;0;46838456;0;0;69736072;37242535;0;0;154108263
9590484;Tipo_P_616;0;0;0;1536040;0;0;0;472521;0;0;0;0;0;0;0;0;0;0;1536040;472521;0;0;2008561
9590603;Tipo_N_75;0;0;0;9586854;0;0;23470563;0;2846393;0;0;0;0;0;0;16512702;0;0;16032258;3358850;0;0;35903810
9593238;Tipo_P_2310;0;219600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;219600;0;0;219600
9594623;Tipo_P_284;0;0;0;0;0;0;683760;0;0;0;0;0;0;0;0;0;0;0;0;683760;0;0;683760
9595752;Tipo_P_2255;0;0;0;0;0;0;211536;0;0;0;0;0;0;0;0;0;0;0;0;211536;0;0;211536
9595797;Tipo_P_64695;0;0;0;814202;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;814202;0;0;814202
9596112;Tipo_P_1913;0;0;0;549580;0;0;0;0;0;0;0;0;0;0;0;549580;0;0;0;0;0;0;549580
9596488;Tipo_P_2848;0;0;0;0;0;0;219802;0;2162928;0;0;0;0;0;0;0;0;0;2162928;219802;0;0;2382730
9597917;Tipo_PN_34417;0;0;1371549;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1371549;1371549
9598590;Tipo_P_68;0;6913943;6052115;18214669;0;0;7534884;0;2736375;0;0;0;0;0;0;12966058;0;0;28485928;0;0;0;41451986
9599526;Tipo_P_1735;0;0;0;3452828;0;0;0;0;0;0;0;0;0;0;0;3452828;0;0;0;0;0;0;3452828
9600020;Tipo_P_236;0;0;2323656,54;0;0;0;4263600;0;2279904;0;0;0;0;0;0;4263600;0;0;4603560,54;0;0;0;8867160,54
9600260;Tipo_P_2001;0;0;0;454400;0;0;0;698880;0;0;0;0;0;0;0;0;0;0;0;1153280;0;0;1153280
9600744;Tipo_D_16;0;0;0;20218403;0;0;270018552;0;0;0;10984417;0;0;0;0;83585282;0;0;72094133;123573123;0;0;290236955
9601315;Tipo_P_1504;0;0;3983666;0;0;0;0;0;0;0;0;0;0;0;0;3983666;0;0;0;0;0;0;3983666
9602142;Tipo_P_64860;0;0;0;1348773,6;0;0;0;0;0;0;1348773,6;0;0;0;0;0;0;0;0;0;0;0;1348773,6
9602340;Tipo_P_1764;0;0;0;1835717;0;0;0;0;0;0;0;0;0;0;1835717;0;0;0;0;0;0;0;1835717
9604505;Tipo_P_64866;0;0;0;2483773,44;0;0;0;0;0;0;0;0;0;0;0;0;2483773,44;0;0;0;0;0;2483773,44
9604761;Tipo_P_1139;0;0;0;607880;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;607880;0;0;607880
9605707;Tipo_P_2270;0;0;0;0;0;0;0;251933;0;0;0;0;0;0;0;0;0;0;0;251933;0;0;251933
9606251;Tipo_P_41;0;0;0;0;0;0;2992235;0;0;0;0;0;0;0;0;0;0;0;2992235;0;0;0;2992235
9606380;Tipo_P_2275;0;0;0;0;0;0;0;504874;0;0;0;0;0;0;0;0;0;0;0;504874;0;0;504874
9607062;Tipo_P_1020;0;0;0;0;0;0;3421298;0;0;0;0;0;0;0;0;3421298;0;0;0;0;0;0;3421298
9609766;Tipo_P_2165;0;0;0;690000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;690000;0;0;690000
9610285;Tipo_P_2160;0;1085800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1085800;0;0;1085800
9611133;Tipo_P_121;0;13348208;5571751;35684116,6;0;0;286735184;7011079;10998054;0;102306145;0;0;0;0;10705174;12927740,6;0;125224930;108184403;0;0;359348392,6
9611341;Tipo_P_514;0;0;410682;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;410682;0;0;0;410682
9611348;Tipo_PN_34218;0;3150607,32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3150607,32;3150607,32
9611658;Tipo_D_9;0;0;0;115731408,5;0;54781;320821542;21168512;0;0;17103093;0;0;0;1134503;92940329,44;0;0;65200662,5;274294475,5;7103180;0;457776243,5
9612774;Tipo_PN_34268;77354;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77354;0;0;77354
9615514;Tipo_PN_34429;0;0;0;2163613;0;0;0;0;0;0;2163613;0;0;0;0;0;0;0;0;0;0;0;2163613
9615976;Tipo_P_64955;0;0;0;0;0;0;761235;0;0;0;0;0;0;0;0;0;0;0;0;761235;0;0;761235
9616103;Tipo_P_334;0;0;0;20656224,24;0;0;0;0;0;0;13044944,24;0;0;0;0;0;0;0;4111525;3499755;0;0;20656224,24
9616231;Tipo_P_64972;0;0;0;187395;0;232000;0;0;0;0;0;0;0;0;0;0;0;0;0;419395;0;0;419395
9616420;Tipo_PN_34407;0;0;0;0;0;0;206201;0;0;0;0;0;0;0;0;0;0;0;0;206201;0;0;206201
9617381;Tipo_P_2369;0;0;0;0;0;0;286671;0;0;0;0;0;0;0;0;0;0;0;0;286671;0;0;286671
9619954;Tipo_P_380;0;0;1500000;263154;0;0;0;1823640;0;0;1823640;0;0;0;0;0;0;0;0;1763154;0;0;3586794
9620244;Tipo_PN_34443;0;0;0;292569,44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;292569,44;292569,44
9620384;Tipo_P_3187;0;0;283358;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;283358;0;0;0;283358
9621398;Tipo_N_49;0;0;0;10495150;0;0;191366721;3756200;0;0;512950;0;0;0;18487395;74106809;0;0;8313559;104197358;0;0;205618071
9622179;Tipo_P_64581;0;0;0;617479;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;617479;0;0;617479
9622283;Tipo_P_1500;0;0;0;0;0;0;0;2739790;0;1779790;0;0;0;0;0;0;0;0;0;960000;0;0;2739790
9622821;Tipo_P_64840;0;0;0;393277;0;0;0;0;0;0;0;0;0;0;0;393277;0;0;0;0;0;0;393277
9623065;Tipo_P_1666;0;0;0;1926002;0;0;0;0;0;0;0;0;0;0;0;966002;0;0;0;960000;0;0;1926002
9623337;Tipo_P_2395;0;0;0;0;0;0;129351;0;0;0;0;0;0;0;0;129351;0;0;0;0;0;0;129351
9623721;Tipo_P_64587;0;1625344;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1625344;0;1625344
9623862;Tipo_P_77;0;0;0;4331952;0;0;12317852;601008;0;0;0;0;0;0;0;0;0;0;0;17250812;0;0;17250812
9624340;Tipo_P_609;0;0;0;0;0;0;7284123;1245000;0;0;0;0;0;0;0;1205909;0;0;3474514;3848700;0;0;8529123
9625316;Tipo_P_20;0;67639514;0;54301647;0;0;22743035;0;0;0;0;0;0;0;9342;98829708;0;0;42251453;3593693;0;0;144684196
9625337;Tipo_PN_34459;0;0;0;0;0;0;82057;0;0;0;0;0;0;7459;0;0;0;0;0;74598;0;0;82057
9626231;Tipo_PN_34169;0;0;0;0;0;0;0;960000;0;0;0;0;0;0;960000;0;0;0;0;0;0;0;960000
9626739;Tipo_P_1793;0;0;0;0;0;0;1120990;0;0;0;0;0;0;0;0;0;0;0;0;1120990;0;0;1120990
9626910;Tipo_P_1207;0;0;0;277815;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;277815;0;0;277815
9628035;Tipo_P_2778;0;0;0;6871260;0;0;0;0;0;0;0;0;0;0;0;6871260;0;0;0;0;0;0;6871260
9628555;Tipo_PN_34157;0;0;0;0;0;0;85000;0;0;0;0;0;0;85000;0;0;0;0;0;0;0;0;85000
9629259;Tipo_P_101;0;0;0;0;0;0;843150;0;0;0;0;0;0;0;0;0;0;0;0;843150;0;0;843150
9629637;Tipo_PN_27;0;0;0;1131847;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1131847;0;0;1131847
9630846;Tipo_P_3094;0;0;0;0;0;0;645413;0;0;0;0;0;0;0;0;0;0;0;0;645413;0;0;645413
9632045;Tipo_P_144;0;0;0;0;0;0;170026500;0;0;0;0;0;0;0;0;0;0;0;0;170026500;0;0;170026500
9633332;Tipo_P_64964;0;0;0;486000;0;0;0;0;0;0;486000;0;0;0;0;0;0;0;0;0;0;0;486000
9633911;Tipo_P_2780;0;0;0;4327226;0;0;0;0;0;0;0;0;0;0;0;4327226;0;0;0;0;0;0;4327226
9634086;Tipo_P_64891;0;0;0;3924201;0;0;0;2876689;0;0;1452605;0;0;0;0;1235798;0;0;0;4112487;0;0;6800890
9634711;Tipo_P_64844;0;82057;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82057;0;0;0;82057
9635467;Tipo_N_48;0;0;0;5733779;0;0;108915489;434316;0;0;0;0;0;0;0;14818064;650139;0;45373663;54241718;0;0;115083584
9636033;Tipo_P_740;0;0;2321661;0;0;0;6277247;0;0;0;0;0;4093713;0;0;4505195;0;0;0;0;0;0;8598908
9638348;Tipo_P_64430;0;2138017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2138017;0;0;0;2138017
9638847;Tipo_P_2303;0;0;0;0;0;0;550000;0;0;0;0;0;0;0;0;0;0;0;0;550000;0;0;550000
9640112;Tipo_P_2746;0;0;0;14567926;0;0;0;0;0;0;0;0;0;0;0;14567926;0;0;0;0;0;0;14567926
9640808;Tipo_P_64865;0;0;0;74230376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26127605;48102771;0;74230376
9640926;Tipo_P_1358;0;0;0;38605765,98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38605765,98;0;0;38605765,98
9643158;Tipo_P_963;0;0;0;0;0;0;0;0;3586477;0;0;0;0;0;0;0;0;0;3508207;78270;0;0;3586477
9644104;Tipo_P_1101;0;0;0;567000;0;0;717300;0;0;0;0;0;0;0;0;0;0;0;0;1284300;0;0;1284300
9646113;Tipo_P_1044;0;0;0;0;0;0;503523;0;0;0;0;0;0;0;0;137619;0;0;0;365904;0;0;503523
9646318;Tipo_P_349;0;0;0;0;0;0;10004602;0;0;0;0;0;0;0;0;0;0;0;6355462;3649140;0;0;10004602
9647693;Tipo_P_1335;0;0;0;0;0;0;14721142;597557;0;0;0;0;0;0;0;14721142;0;0;0;597557;0;0;15318699
9648349;Tipo_P_64513;0;0;0;1434285;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1434285;0;0;1434285
9649161;Tipo_P_363;0;7898042;0;0;0;0;2565170;0;0;0;0;0;0;0;0;1117710;0;0;9345502;0;0;0;10463212
9650392;Tipo_P_64879;0;0;0;2630017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2630017;0;0;0;2630017
9651247;Tipo_P_49;69736252;0;0;0;0;0;15986080;0;0;0;0;0;0;0;0;69736252;0;0;0;15986080;0;0;85722332
9652826;Tipo_P_40;38163495;528740;0;4695455;0;0;700443;0;0;0;2609230;0;0;0;0;0;1065072;0;0;40413831;0;0;44088133
9653267;Tipo_P_2754;0;0;0;8056617,92;0;0;0;0;0;0;0;0;0;0;0;8056617,92;0;0;0;0;0;0;8056617,92
9654756;Tipo_P_675;0;0;0;0;0;0;19055686;0;0;0;0;0;0;0;0;14998306;0;0;4057380;0;0;0;19055686
9656557;Tipo_P_1614;0;0;0;2041215;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2041215;0;0;0;2041215
9657871;Tipo_P_491;0;0;0;0;0;0;550000;0;0;0;0;0;0;0;0;0;0;0;0;550000;0;0;550000
9661076;Tipo_P_1858;0;0;0;0;0;0;0;1749255,72;0;0;0;0;0;0;0;0;0;0;0;0;1749255,72;0;1749255,72
9661104;Tipo_P_123;0;44225499;0;4351260;0;0;101241071;0;0;0;4351260;0;0;0;0;2272971;0;0;132971906;10221693;0;0;149817830
9662114;Tipo_P_64464;0;0;0;0;0;0;0;1532689;0;1532689;0;0;0;0;0;0;0;0;0;0;0;0;1532689
9662747;Tipo_P_64748;0;0;0;10945421;0;0;0;8113429;0;0;7982779;0;0;0;0;8107529;0;0;0;2968542;0;0;19058850
9662876;Tipo_P_64958;0;0;0;393277;0;0;0;0;0;0;393277;0;0;0;0;0;0;0;0;0;0;0;393277
9663767;Tipo_P_64507;0;0;0;0;0;0;0;1532689;0;0;0;0;0;0;0;1532689;0;0;0;0;0;0;1532689
9664238;Tipo_D_2;193087899;76024464;1527068;101632558,2;0;0;4546011286;11108976,04;3236109;0;55628865,24;0;0;80463870;44541445;1786707187;0;0;1499216135;1466070858;0;0;4932628360
9664735;Tipo_P_50;0;0;2858749;0;0;0;95769725;0;0;0;0;0;0;0;0;0;0;0;3917600;94710874;0;0;98628474
9665198;Tipo_P_64746;0;0;0;0;0;0;0;706807;0;0;0;0;0;0;0;0;0;0;0;706807;0;0;706807
9665446;Tipo_P_869;0;0;0;0;0;0;0;873600;0;0;0;0;0;0;0;0;0;0;0;873600;0;0;873600
9665846;Tipo_P_972;0;0;0;4565000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4565000;0;0;0;4565000
9667323;Tipo_P_506;0;0;0;0;0;0;0;548067;0;0;0;0;548067;0;0;0;0;0;0;0;0;0;548067
9667982;Tipo_P_81;0;0;13651157;1365115;0;0;8904095;1110000;0;0;0;0;0;0;0;1365115;0;0;0;23665252;0;0;25030367
9669184;Tipo_P_805;0;0;0;540000;0;0;0;0;0;0;540000;0;0;0;0;0;0;0;0;0;0;0;540000
9669295;Tipo_P_2368;0;0;0;0;0;0;288354;0;0;0;0;0;0;0;0;0;0;0;0;288354;0;0;288354
9669313;Tipo_P_1069;0;0;0;0;0;0;0;1110000;0;0;0;0;0;0;0;0;0;0;0;1110000;0;0;1110000
9669800;Tipo_P_1813;0;0;0;882689;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;882689;0;0;882689
9671135;Tipo_P_1667;0;0;0;1222059;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1222059;0;0;0;1222059
9671257;Tipo_P_1625;0;0;0;0;0;0;5924105;0;0;0;0;0;0;0;0;0;0;0;5924105;0;0;0;5924105
9672054;Tipo_P_1469;0;0;0;0;0;0;3591532;0;0;0;0;0;0;0;0;0;0;0;0;3591532;0;0;3591532
9672552;Tipo_P_311;6375983;0;0;17548902;0;0;14295336;0;0;0;0;0;0;0;0;27764393;2823865;0;0;7631963;0;0;38220221
9673035;Tipo_P_64460;0;0;0;0;0;0;46083685;0;0;0;0;0;0;0;0;0;0;0;38016461;8067224;0;0;46083685
9673794;Tipo_P_1421;0;0;0;18821718;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18821718;0;0;18821718
9674004;Tipo_P_2005;0;0;0;1844080;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1844080;0;0;1844080
9674632;Tipo_P_2241;0;0;-242526;0;0;0;0;0;0;0;0;0;0;0;0;485063;0;0;-727589;0;0;0;-242526
9675149;Tipo_P_1932;0;0;0;882184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;882184;0;0;882184
9675166;Tipo_P_1986;0;573687;0;0;0;0;0;0;0;0;0;0;0;0;0;573687;0;0;0;0;0;0;573687
9678212;Tipo_P_1482;0;0;0;2163613;0;0;0;960000;0;0;0;0;0;0;0;0;0;0;0;3123613;0;0;3123613
9679039;Tipo_P_64736;0;1120339;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1120339;0;0;1120339
9679499;Tipo_P_766;0;0;0;9175167;0;0;2310000;291200;0;0;0;0;0;0;0;1404495;0;0;2310000;8061872;0;0;11776367
9680332;Tipo_N_108;0;0;10465673;21437450,4;0;0;138785247;756555;0;0;7337644,4;0;0;0;0;108722775;0;0;30332834;25051672;0;0;171444925,4
9683196;Tipo_P_64688;0;0;0;1477848;0;0;0;0;0;0;0;0;0;0;0;0;1477848;0;0;0;0;0;1477848
9684246;Tipo_P_44;0;0;0;2556532,84;0;0;81255747;765332,08;0;0;1810235;0;0;0;0;12504300;0;0;32827938;37435138,92;0;0;84577611,92
9684333;Tipo_P_1131;0;0;0;0;0;0;640455;0;0;0;0;0;0;0;0;0;0;0;0;640455;0;0;640455
9684900;Tipo_N_62;0;4648680;0;0;0;0;43760000;0;0;0;0;0;0;0;0;0;0;0;19368680;29040000;0;0;48408680
9686104;Tipo_N_63;0;1858241;0;0;0;0;19606369;0;0;0;0;0;0;0;0;1858241;0;0;0;19606369;0;0;21464610
9686141;Tipo_PN_34116;0;0;430209;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;430209;430209
9690081;Tipo_PN_34080;0;0;243874;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;243874;0;0;0;243874
9690242;Tipo_P_64920;0;0;0;0;0;0;2632718;0;0;0;0;0;0;0;2632718;0;0;0;0;0;0;0;2632718
9691067;Tipo_P_64538;0;0;0;1041941;0;0;0;0;0;1041941;0;0;0;0;0;0;0;0;0;0;0;0;1041941
9691372;Tipo_P_200;0;0;1673362;0;0;0;0;0;0;0;0;0;0;0;0;1673362;0;0;0;0;0;0;1673362
9691734;Tipo_P_1733;0;0;0;0;0;0;843150;0;0;0;0;0;0;0;0;0;0;0;843150;0;0;0;843150
9692419;Tipo_PN_34105;0;0;0;0;0;0;566504;0;0;0;0;0;0;0;0;0;0;0;0;566504;0;0;566504
9692674;Tipo_P_1388;0;0;0;4358151;0;0;0;0;0;1598151;0;0;0;0;0;0;0;0;0;2760000;0;0;4358151
9693826;Tipo_P_64828;0;0;0;2823865;0;0;0;0;0;0;0;0;0;0;0;2823865;0;0;0;0;0;0;2823865
9694050;Tipo_P_1567;0;0;0;3350814;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1370814;1980000;0;0;3350814
9694072;Tipo_P_662;0;0;0;7036288;0;0;19880231;0;0;0;0;0;0;0;0;19880231;0;0;0;7036288;0;0;26916519
